experiment_id,cohort,method_id,seed,evaluation_mode,horizon_hours,feature_group,rmse,mae,observed_cells,lineage,component_definition
KDD098R,aki,dreamer_v3_categorical_rssm,3411,logged_action_recursive,40,overall,1.090992361269861,0.7877637210901637,32257,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3411,logged_action_recursive,44,overall,1.0623461834604708,0.7775427527576407,26924,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3414,logged_action_recursive,4,overall,0.8596211434920256,0.5610692607677532,53736,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3414,logged_action_recursive,8,overall,0.9013423913534724,0.5966092556661294,52024,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3414,logged_action_recursive,12,overall,0.946202604374204,0.6323156210369595,48463,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3414,logged_action_recursive,16,overall,0.9550643217790272,0.6586881241607385,43596,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3414,logged_action_recursive,20,overall,0.9793173050892192,0.6739533597565669,46112,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3414,logged_action_recursive,24,overall,0.9846356363778824,0.6844908321706904,45126,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3414,logged_action_recursive,28,overall,1.0168642063779432,0.7234690502580308,38646,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3414,logged_action_recursive,32,overall,1.030066610361899,0.7405407847427223,37961,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3414,logged_action_recursive,36,overall,1.0555553644689042,0.7651412152285175,35645,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3414,logged_action_recursive,40,overall,1.099805068156618,0.7972101698211432,32257,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3414,logged_action_recursive,44,overall,1.0708535451790553,0.7851398249816294,26924,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,4,overall,0.7899931575423959,0.5282157311718705,53736,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,8,overall,0.8183806729012283,0.5582393621177337,52024,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,12,overall,0.8500240629484248,0.5871599400030951,48463,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,16,overall,0.852622275317458,0.6090253373279295,43596,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,20,overall,0.8671561148397543,0.6193324965693539,46112,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,24,overall,0.8755650971734349,0.6261307897610535,45126,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,28,overall,0.8908221506508203,0.6543501859425737,38646,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,32,overall,0.898844683682612,0.6633015641257664,37961,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,36,overall,0.9232759781783508,0.688369524615196,35645,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,40,overall,0.9604277839404484,0.7111693940824727,32257,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,44,overall,0.9353880740748493,0.6979837877447138,26924,KDD097/KDD098R unchanged,P next-state dynamics
KDD122,sepsis,persistence_locf,3408,logged_action_recursive,4,overall,0.9308757985048156,0.5242167783868178,62271,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,persistence_locf,3408,logged_action_recursive,8,overall,0.8952374812000006,0.5690559898055276,58640,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,persistence_locf,3408,logged_action_recursive,12,overall,0.9587491197215868,0.5990183034122039,56256,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,persistence_locf,3408,logged_action_recursive,16,overall,0.9441064454310136,0.6173060161647477,55651,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,persistence_locf,3408,logged_action_recursive,20,overall,0.9516637483749746,0.6233840467593107,51664,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,persistence_locf,3408,logged_action_recursive,24,overall,0.9616429588483624,0.640425495718782,48408,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,persistence_locf,3408,logged_action_recursive,28,overall,0.9919226284984488,0.6665716803753077,43067,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,persistence_locf,3408,logged_action_recursive,32,overall,1.0298993372122849,0.6868825172535863,37330,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,persistence_locf,3408,logged_action_recursive,36,overall,23.314775494631757,0.8326593281656511,27785,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,persistence_locf,3408,logged_action_recursive,40,overall,1.0460540744279831,0.6876700251499539,17943,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,persistence_locf,3408,logged_action_recursive,44,overall,0.994991384314179,0.6700395657378068,10216,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3408,logged_action_recursive,4,overall,0.8485958439426953,0.4802666018193389,62271,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3408,logged_action_recursive,8,overall,0.777198485399759,0.5159354989537841,58640,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3408,logged_action_recursive,12,overall,0.8409807856069489,0.5497205968007659,56256,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3408,logged_action_recursive,16,overall,0.826664396662267,0.5775625494221405,55651,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3408,logged_action_recursive,20,overall,0.8338063234307748,0.5956133693590954,51664,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3408,logged_action_recursive,24,overall,0.856785874084817,0.6169803170302794,48408,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3408,logged_action_recursive,28,overall,0.8882979704397175,0.6403474946367917,43067,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3408,logged_action_recursive,32,overall,0.9587597350853528,0.6707262658333456,37330,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3408,logged_action_recursive,36,overall,23.324360421534085,0.8241733928041407,27785,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3408,logged_action_recursive,40,overall,1.0574418347074663,0.7179586075216119,17943,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3408,logged_action_recursive,44,overall,1.1416366227804806,0.7398133408919161,10216,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3411,logged_action_recursive,4,overall,0.8480569384996973,0.4803444066495317,62271,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3411,logged_action_recursive,8,overall,0.7744691551802734,0.5131734146567434,58640,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3411,logged_action_recursive,12,overall,0.837936319344401,0.5446675397852297,56256,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3411,logged_action_recursive,16,overall,0.8204497578042081,0.5694517618859362,55651,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3411,logged_action_recursive,20,overall,0.8328518593647699,0.5877471275490705,51664,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3411,logged_action_recursive,24,overall,0.8655785937308125,0.610523527825696,48408,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3411,logged_action_recursive,28,overall,0.8954200800269096,0.6347627110208833,43067,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3411,logged_action_recursive,32,overall,0.988015242071381,0.6632916057584978,37330,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3411,logged_action_recursive,36,overall,23.326474186638816,0.8218750869892469,27785,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3411,logged_action_recursive,40,overall,1.1474286601748624,0.7227434976765951,17943,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3411,logged_action_recursive,44,overall,1.2390384100974348,0.7446746014418012,10216,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3414,logged_action_recursive,4,overall,0.8463440152830551,0.4789517781251483,62271,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3414,logged_action_recursive,8,overall,0.7726062637303539,0.516040661366977,58640,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3414,logged_action_recursive,12,overall,0.8400768584316225,0.5527052279580008,56256,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3414,logged_action_recursive,16,overall,0.8236025374338125,0.5802752706424401,55651,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3414,logged_action_recursive,20,overall,0.8367764090333745,0.6013380235616649,51664,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3414,logged_action_recursive,24,overall,0.860882267771463,0.6251485777977726,48408,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3414,logged_action_recursive,28,overall,0.8897569894754025,0.6495234312177065,43067,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3414,logged_action_recursive,32,overall,0.923118371865106,0.669612263058313,37330,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3414,logged_action_recursive,36,overall,23.32440574363967,0.8222878501665412,27785,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3414,logged_action_recursive,40,overall,0.9763610756948008,0.7064749574518916,17943,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,hgb_residual,3414,logged_action_recursive,44,overall,0.938911062822282,0.7087196722173343,10216,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3408,logged_action_recursive,4,overall,0.8750071803789812,0.499003317949893,62271,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3408,logged_action_recursive,8,overall,0.8021385471069868,0.5319826103223841,58640,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3408,logged_action_recursive,12,overall,0.8661026118298784,0.5676010476702765,56256,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3408,logged_action_recursive,16,overall,0.8558393667258775,0.5982254553935389,55651,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3408,logged_action_recursive,20,overall,0.8759277551443929,0.6239396219180099,51664,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3408,logged_action_recursive,24,overall,0.9057486145555,0.6584395569179362,48408,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3408,logged_action_recursive,28,overall,0.9483606147047874,0.6968394447840097,43067,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3408,logged_action_recursive,32,overall,1.0132247774814296,0.7414997312330257,37330,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3408,logged_action_recursive,36,overall,23.32393792919476,0.9205885046890684,27785,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3408,logged_action_recursive,40,overall,1.1400919165110874,0.8379417394068049,17943,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3408,logged_action_recursive,44,overall,1.1502824585462768,0.8713664764554885,10216,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3411,logged_action_recursive,4,overall,0.8632084475692756,0.4918919580993114,62271,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3411,logged_action_recursive,8,overall,0.7938198692826046,0.5300629819778291,58640,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3411,logged_action_recursive,12,overall,0.8618755455091697,0.5717607687589076,56256,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3411,logged_action_recursive,16,overall,0.8547730160541994,0.6074517244969994,55651,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3411,logged_action_recursive,20,overall,0.8770215595122275,0.637363518005776,51664,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3411,logged_action_recursive,24,overall,0.915587865099243,0.6760204970056788,48408,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3411,logged_action_recursive,28,overall,0.9683042904302296,0.7197989960607765,43067,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3411,logged_action_recursive,32,overall,1.03443338532642,0.7652457817392985,37330,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3411,logged_action_recursive,36,overall,23.325350095027417,0.9453598706533562,27785,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3411,logged_action_recursive,40,overall,1.154995954215592,0.8540490058872561,17943,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3411,logged_action_recursive,44,overall,1.1889648943335402,0.898466191507437,10216,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3414,logged_action_recursive,4,overall,0.8592717058430046,0.4908240861155931,62271,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3414,logged_action_recursive,8,overall,0.7894204609460054,0.5269794462525581,58640,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3414,logged_action_recursive,12,overall,0.8620651854810194,0.5688810518846832,56256,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3414,logged_action_recursive,16,overall,0.8534172082807561,0.6022177931530994,55651,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3414,logged_action_recursive,20,overall,0.8740413755447323,0.6270477935489229,51664,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3414,logged_action_recursive,24,overall,0.9035980617090612,0.6586290182901171,48408,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3414,logged_action_recursive,28,overall,0.9422924048631708,0.6901966215804894,43067,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3414,logged_action_recursive,32,overall,0.9870521174772676,0.7242265013502635,37330,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3414,logged_action_recursive,36,overall,23.32144278425213,0.8948040827156369,27785,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3414,logged_action_recursive,40,overall,1.074845727521734,0.7918443514682127,17943,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,grud_world_model,3414,logged_action_recursive,44,overall,1.0745274603080264,0.8171589178323733,10216,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3408,logged_action_recursive,4,overall,0.8603665688292395,0.4914245150474925,62271,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3408,logged_action_recursive,8,overall,0.7985754513846884,0.5253986798696431,58640,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3408,logged_action_recursive,12,overall,0.8876495043735583,0.5805084603865501,56256,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3408,logged_action_recursive,16,overall,0.926148064926987,0.6527351349939944,55651,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3408,logged_action_recursive,20,overall,1.009664416700085,0.7355859474919245,51664,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3408,logged_action_recursive,24,overall,1.125604662993356,0.8431930345943536,48408,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3408,logged_action_recursive,28,overall,1.271864633854291,0.9704982864816868,43067,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3408,logged_action_recursive,32,overall,1.4277750884194889,1.0985199049848304,37330,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3408,logged_action_recursive,36,overall,23.3523759158206,1.351178137482603,27785,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3408,logged_action_recursive,40,overall,1.7131942321687244,1.32104945264207,17943,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3408,logged_action_recursive,44,overall,1.8373362747077295,1.4402694344716878,10216,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3411,logged_action_recursive,4,overall,0.8701974848718088,0.4957620713259048,62271,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3411,logged_action_recursive,8,overall,0.8180457101157592,0.5430922848418464,58640,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3411,logged_action_recursive,12,overall,0.9206843573091426,0.6103814798891342,56256,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3411,logged_action_recursive,16,overall,0.9775601504513522,0.6906202620031162,55651,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3411,logged_action_recursive,20,overall,1.0784903819997345,0.7810575680145586,51664,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3411,logged_action_recursive,24,overall,1.1994568394378864,0.8837138385886985,48408,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3411,logged_action_recursive,28,overall,1.3456724507659352,1.0016168981984128,43067,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3411,logged_action_recursive,32,overall,1.498943849678115,1.1217318885689669,37330,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3411,logged_action_recursive,36,overall,23.3669772471526,1.3773973790819094,27785,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3411,logged_action_recursive,40,overall,1.8030444661493248,1.364310572523732,17943,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3411,logged_action_recursive,44,overall,1.9508097930966712,1.5010472439519469,10216,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3414,logged_action_recursive,4,overall,0.879283147199484,0.5023961831873632,62271,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3414,logged_action_recursive,8,overall,0.8261881222348149,0.5455975531067291,58640,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3414,logged_action_recursive,12,overall,0.9132452845393824,0.6014788586041225,56256,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3414,logged_action_recursive,16,overall,0.9459232204519992,0.666240862529346,55651,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3414,logged_action_recursive,20,overall,1.014394236594018,0.7344249480701618,51664,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3414,logged_action_recursive,24,overall,1.1049497185535335,0.8163130913872476,48408,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3414,logged_action_recursive,28,overall,1.2123786745814724,0.9078760749331072,43067,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3414,logged_action_recursive,32,overall,1.3326630339645271,1.000681303537543,37330,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3414,logged_action_recursive,36,overall,23.342584208210877,1.2336236820358943,27785,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3414,logged_action_recursive,40,overall,1.5875621642435422,1.2050911472359915,17943,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,transformer_world_model,3414,logged_action_recursive,44,overall,1.652611191655557,1.2757715704642054,10216,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,dreamer_v3_categorical_rssm,3408,logged_action_recursive,4,overall,0.9297345614340128,0.5289110562006882,62271,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,dreamer_v3_categorical_rssm,3408,logged_action_recursive,8,overall,0.8932190028920164,0.5776406447546751,58640,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,dreamer_v3_categorical_rssm,3408,logged_action_recursive,12,overall,0.9583684699051952,0.6131439069752825,56256,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,dreamer_v3_categorical_rssm,3408,logged_action_recursive,16,overall,0.9504518012597488,0.6387190224281843,55651,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,dreamer_v3_categorical_rssm,3408,logged_action_recursive,20,overall,0.968076314254752,0.6579176136939971,51664,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
KDD122,sepsis,dreamer_v3_categorical_rssm,3408,logged_action_recursive,24,overall,0.9916314636665016,0.6859280951997677,48408,KDD121/KDD122 large-lineage v2,"P; P=next-state, R=reward/outcome, T=trajectory termination"
