action_usage_marginal,actions_used_probability_gt_1e_4,behavior_divergence_kl,behavior_relative_return,best_epoch,checkpoint_sha256,collapse_flag_top_share_ge_0p95,component_family,converged,entropy,epochs_run,epsilon_smoothing_used,exact_regret,exact_true_return,experiment_id,fidelity_label,fit_role,full_target_probability_available,horizon_definition,inventory_layer,learned_model_predicted_return,method,method_seed_rank_max,method_seed_rank_min,method_seed_return_std,model_exploitation_gap,normalized_entropy,planner_definition,planner_horizon,policy,policy_entropy_normalized,policy_group,probability_source,profile,rank_within_profile,rare_action_class_count,rare_action_policy_mass,rare_train_action_threshold,retrospective_ehr_policy_value_computed,reward_contract,seed,seed_rank_range,selection_role,support_violation,support_violation_mass,task,terminal_reward_attachment,terminal_reward_occurrences_per_trajectory_max,top_action_share,training_examples,truncated_horizon_bootstrap,validation_objective,validation_objective_name,variant,winner_turnover_across_seeds
,25,,-0.0023273638569986,,,,nan,,,,,0.2865062735117386,0.1106867633473913,,,,,nan,known_value_policy_or_fixed_control,not_applicable,decision_transformer_adapter__seed3411,88.0,81.0,0.0006466469885408419,not_applicable,,nan,nan,decision_transformer_adapter__seed3411,0.5772938790279658,kdd123_v2_model_free,,terminal_90d_only,83.0,,,,,,3411,7.0,,0.0,,,,nan,0.586695288063938,,nan,,,nan,0.0
,25,,-0.0021400707954282,,,,nan,,,,,0.2863189804501681,0.1108740564089617,,,,,nan,known_value_policy_or_fixed_control,not_applicable,behavior_cloning__seed3414,86.0,79.0,0.0004633414441655672,not_applicable,,nan,nan,behavior_cloning__seed3414,0.5762970190950084,kdd123_v2_model_free,,terminal_90d_only,82.0,,,,,,3414,7.0,,0.0,,,,nan,0.5886416575820628,,nan,,,nan,0.0
,25,,0.0003577875435199,,,,nan,,,,,0.28382112211122,0.1133719147479098,,,,,nan,known_value_policy_or_fixed_control,not_applicable,discrete_bcq__seed3414,91.0,76.0,0.004434382304831661,not_applicable,,nan,nan,discrete_bcq__seed3414,0.4800880097017754,kdd123_v2_model_free,,terminal_90d_only,76.0,,,,,,3414,15.0,,0.0,,,,nan,0.6651923276302713,,nan,,,nan,0.0
,4,,-0.0208200575220294,,,,nan,,,,,0.3049989671767694,0.0921940696823605,,,,,nan,known_value_policy_or_fixed_control,not_applicable,discrete_cql__seed3414,103.0,98.0,0.002058575942983961,not_applicable,,nan,nan,discrete_cql__seed3414,0.1412875158867984,kdd123_v2_model_free,,terminal_90d_only,98.0,,,,,,3414,5.0,,0.0,,,,nan,0.842787472063479,,nan,,,nan,0.0
,25,,-0.0148830091117342,,,,nan,,,,,0.2990619187664741,0.0981311180926557,,,,,nan,known_value_policy_or_fixed_control,not_applicable,soft_spibb__seed3414,96.0,92.0,0.0005545284802060357,not_applicable,,nan,nan,soft_spibb__seed3414,0.3592854041525209,kdd123_v2_model_free,,terminal_90d_only,96.0,,,,,,3414,4.0,,0.0,,,,nan,0.7758022717964246,,nan,,,nan,0.0
,25,,-0.0026192461331175,,,,nan,,,,,0.2867981557878575,0.1103948810712724,,,,,nan,known_value_policy_or_fixed_control,not_applicable,decision_transformer_adapter__seed3414,88.0,81.0,0.0006466469885408419,not_applicable,,nan,nan,decision_transformer_adapter__seed3414,0.5694094487412282,kdd123_v2_model_free,,terminal_90d_only,85.0,,,,,,3414,7.0,,0.0,,,,nan,0.5947934651013228,,nan,,,nan,0.0
,25,,-0.0029794367360349,,,,nan,,,,,0.2871583463907748,0.110034690468355,,,,,nan,known_value_policy_or_fixed_control,not_applicable,behavior_cloning__seed3417,86.0,79.0,0.0004633414441655672,not_applicable,,nan,nan,behavior_cloning__seed3417,0.5639248949760607,kdd123_v2_model_free,,terminal_90d_only,86.0,,,,,,3417,7.0,,0.0,,,,nan,0.6056473947903315,,nan,,,nan,0.0
,25,,-0.0103160212935475,,,,nan,,,,,0.2944949309482875,0.1026981059108424,,,,,nan,known_value_policy_or_fixed_control,not_applicable,discrete_bcq__seed3417,91.0,76.0,0.004434382304831661,not_applicable,,nan,nan,discrete_bcq__seed3417,0.4852805105057706,kdd123_v2_model_free,,terminal_90d_only,91.0,,,,,,3417,15.0,,0.0,,,,nan,0.6697497604115374,,nan,,,nan,0.0
,7,,-0.023844916198312,,,,nan,,,,,0.308023825853052,0.0891692110060779,,,,,nan,known_value_policy_or_fixed_control,not_applicable,discrete_cql__seed3417,103.0,98.0,0.002058575942983961,not_applicable,,nan,nan,discrete_cql__seed3417,0.0412080924399918,kdd123_v2_model_free,,terminal_90d_only,100.0,,,,,,3417,5.0,,0.0,,,,nan,0.9786261458100344,,nan,,,nan,0.0
,25,,-0.0146337433383124,,,,nan,,,,,0.2988126529930524,0.0983803838660775,,,,,nan,known_value_policy_or_fixed_control,not_applicable,soft_spibb__seed3417,96.0,92.0,0.0005545284802060357,not_applicable,,nan,nan,soft_spibb__seed3417,0.3412173031455787,kdd123_v2_model_free,,terminal_90d_only,95.0,,,,,,3417,4.0,,0.0,,,,nan,0.7940670342352906,,nan,,,nan,0.0
,25,,-0.0020322920642954,,,,nan,,,,,0.2862112017190353,0.1109818351400945,,,,,nan,known_value_policy_or_fixed_control,not_applicable,decision_transformer_adapter__seed3417,88.0,81.0,0.0006466469885408419,not_applicable,,nan,nan,decision_transformer_adapter__seed3417,0.5699747264335159,kdd123_v2_model_free,,terminal_90d_only,81.0,,,,,,3417,7.0,,0.0,,,,nan,0.5999694209167875,,nan,,,nan,0.0
,25,,-0.0020049369719042,,,,nan,,,,,0.2861838466266442,0.1110091902324856,,,,,nan,known_value_policy_or_fixed_control,not_applicable,behavior_cloning__seed3420,86.0,79.0,0.0004633414441655672,not_applicable,,nan,nan,behavior_cloning__seed3420,0.5787701127042673,kdd123_v2_model_free,,terminal_90d_only,80.0,,,,,,3420,7.0,,0.0,,,,nan,0.5870274961384937,,nan,,,nan,0.0
,25,,-0.0036708844422647,,,,nan,,,,,0.2878497940970047,0.1093432427621252,,,,,nan,known_value_policy_or_fixed_control,not_applicable,discrete_bcq__seed3420,91.0,76.0,0.004434382304831661,not_applicable,,nan,nan,discrete_bcq__seed3420,0.5206844420698383,kdd123_v2_model_free,,terminal_90d_only,89.0,,,,,,3420,15.0,,0.0,,,,nan,0.6255087355087781,,nan,,,nan,0.0
,6,,-0.0217433415265797,,,,nan,,,,,0.3059222511813197,0.0912707856778102,,,,,nan,known_value_policy_or_fixed_control,not_applicable,discrete_cql__seed3420,103.0,98.0,0.002058575942983961,not_applicable,,nan,nan,discrete_cql__seed3420,0.1633313480328183,kdd123_v2_model_free,,terminal_90d_only,99.0,,,,,,3420,5.0,,0.0,,,,nan,0.8777551467364545,,nan,,,nan,0.0
,25,,-0.0141722783562655,,,,nan,,,,,0.2983511880110054,0.0988418488481244,,,,,nan,known_value_policy_or_fixed_control,not_applicable,soft_spibb__seed3420,96.0,92.0,0.0005545284802060357,not_applicable,,nan,nan,soft_spibb__seed3420,0.3982292226189986,kdd123_v2_model_free,,terminal_90d_only,94.0,,,,,,3420,4.0,,0.0,,,,nan,0.7356459112642582,,nan,,,nan,0.0
,25,,-0.0036400647501301,,,,nan,,,,,0.2878189744048701,0.1093740624542598,,,,,nan,known_value_policy_or_fixed_control,not_applicable,decision_transformer_adapter__seed3420,88.0,81.0,0.0006466469885408419,not_applicable,,nan,nan,decision_transformer_adapter__seed3420,0.5798462977081207,kdd123_v2_model_free,,terminal_90d_only,88.0,,,,,,3420,7.0,,0.0,,,,nan,0.580108794004295,,nan,,,nan,0.0
,25,,0.0,,,,nan,,,,,0.6758373019115262,-0.2420539009535969,,,,,nan,known_value_policy_or_fixed_control,not_applicable,behavior,67.0,67.0,nan,not_applicable,,nan,nan,behavior,0.6088710915951675,control,,terminal_90d_plus_lactate,67.0,,,,,,fixed,0.0,,0.0,,,,nan,0.5588716339498967,,nan,,,nan,0.0
,25,,0.0119722913063865,,,,nan,,,,,0.6638650106051398,-0.2300816096472104,,,,,nan,known_value_policy_or_fixed_control,not_applicable,random,49.0,49.0,nan,not_applicable,,nan,nan,random,0.8788784283768941,control,,terminal_90d_plus_lactate,49.0,,,,,,fixed,0.0,,0.0,,,,nan,0.3027815302845754,,nan,,,nan,0.0
,1,,0.0237421803027554,,,,nan,,,,,0.6520951216087709,-0.2183117206508415,,,,,nan,known_value_policy_or_fixed_control,not_applicable,minimum,14.0,14.0,nan,not_applicable,,nan,nan,minimum,-0.0,control,,terminal_90d_plus_lactate,14.0,,,,,,fixed,0.0,,0.0,,,,nan,1.0,,nan,,,nan,0.0
,2,,-0.262029370871461,,,,nan,,,,,0.9378666727829872,-0.504083271825058,,,,,nan,known_value_policy_or_fixed_control,not_applicable,maximum,103.0,103.0,nan,not_applicable,,nan,nan,maximum,0.1823414024339831,control,,terminal_90d_plus_lactate,103.0,,,,,,fixed,0.0,,0.0,,,,nan,0.7262692392869007,,nan,,,nan,0.0
,5,,0.5951168966268029,,,,nan,,,,,0.0807204052847233,0.353062995673206,,,,,nan,known_value_policy_or_fixed_control,not_applicable,severity_rule,2.0,2.0,nan,not_applicable,,nan,nan,severity_rule,0.4872195927731494,control,,terminal_90d_plus_lactate,2.0,,,,,,fixed,0.0,,0.0,,,,nan,0.2737307607130994,,nan,,,nan,0.0
,8,,0.6758373019115262,,,,nan,,,,,0.0,0.4337834009579293,,,,,nan,known_value_policy_or_fixed_control,not_applicable,exact_dp_oracle,1.0,1.0,nan,not_applicable,,nan,nan,exact_dp_oracle,0.5074080343793941,control,,terminal_90d_plus_lactate,1.0,,,,,,fixed,0.0,,0.0,,,,nan,0.4775409879363936,,nan,,,nan,0.0
,25,,-0.00535057968101,,,,nan,,,,,0.6811878815925363,-0.247404480634607,,,,,nan,known_value_policy_or_fixed_control,not_applicable,behavior_cloning__seed3408,77.0,65.0,0.002484365444831532,not_applicable,,nan,nan,behavior_cloning__seed3408,0.5904823567871975,kdd123_v2_model_free,,terminal_90d_plus_lactate,77.0,,,,,,3408,12.0,,0.0,,,,nan,0.5732870427346654,,nan,,,nan,0.0
,25,,8.191414290634191e-05,,,,nan,,,,,0.67575538776862,-0.2419719868106906,,,,,nan,known_value_policy_or_fixed_control,not_applicable,discrete_bcq__seed3408,79.0,29.0,0.013389157278212646,not_applicable,,nan,nan,discrete_bcq__seed3408,0.4788592976192476,kdd123_v2_model_free,,terminal_90d_plus_lactate,66.0,,,,,,3408,50.0,,0.0,,,,nan,0.6616773615061778,,nan,,,nan,0.0
,5,,0.0127236549987418,,,,nan,,,,,0.6631136469127845,-0.2293302459548551,,,,,nan,known_value_policy_or_fixed_control,not_applicable,discrete_cql__seed3408,55.0,34.0,0.004030340330843187,not_applicable,,nan,nan,discrete_cql__seed3408,0.1081573488646839,kdd123_v2_model_free,,terminal_90d_plus_lactate,46.0,,,,,,3408,21.0,,0.0,,,,nan,0.9169031123231822,,nan,,,nan,0.0
,25,,0.0017842653228003,,,,nan,,,,,0.674053036588726,-0.2402696356307966,,,,,nan,known_value_policy_or_fixed_control,not_applicable,soft_spibb__seed3408,64.0,58.0,0.002929742972644905,not_applicable,,nan,nan,soft_spibb__seed3408,0.4099455393606467,kdd123_v2_model_free,,terminal_90d_plus_lactate,63.0,,,,,,3408,6.0,,0.0,,,,nan,0.7218415340317307,,nan,,,nan,0.0
,25,,-0.0053153994007984,,,,nan,,,,,0.6811527013123247,-0.2473693003543954,,,,,nan,known_value_policy_or_fixed_control,not_applicable,decision_transformer_adapter__seed3408,76.0,62.0,0.003133144825137051,not_applicable,,nan,nan,decision_transformer_adapter__seed3408,0.575705916159069,kdd123_v2_model_free,,terminal_90d_plus_lactate,76.0,,,,,,3408,14.0,,0.0,,,,nan,0.5888749258902412,,nan,,,nan,0.0
,25,,0.0015145461891928,,,,nan,,,,,0.6743227557223335,-0.240539354764404,,,,,nan,known_value_policy_or_fixed_control,not_applicable,behavior_cloning__seed3411,77.0,65.0,0.002484365444831532,not_applicable,,nan,nan,behavior_cloning__seed3411,0.5748302556091601,kdd123_v2_model_free,,terminal_90d_plus_lactate,65.0,,,,,,3411,12.0,,0.0,,,,nan,0.5931655364882215,,nan,,,nan,0.0
,25,,0.0221234304662109,,,,nan,,,,,0.6537138714453152,-0.2199304704873859,,,,,nan,known_value_policy_or_fixed_control,not_applicable,discrete_bcq__seed3411,79.0,29.0,0.013389157278212646,not_applicable,,nan,nan,discrete_bcq__seed3411,0.4591746785515654,kdd123_v2_model_free,,terminal_90d_plus_lactate,29.0,,,,,,3411,50.0,,0.0,,,,nan,0.6906220144826438,,nan,,,nan,0.0
,5,,0.0162907895271102,,,,nan,,,,,0.6595465123844161,-0.2257631114264867,,,,,nan,known_value_policy_or_fixed_control,not_applicable,discrete_cql__seed3411,55.0,34.0,0.004030340330843187,not_applicable,,nan,nan,discrete_cql__seed3411,0.0362460985674032,kdd123_v2_model_free,,terminal_90d_plus_lactate,40.0,,,,,,3411,21.0,,0.0,,,,nan,0.977455882612628,,nan,,,nan,0.0
,25,,0.0070075076780031,,,,nan,,,,,0.6688297942335232,-0.2350463932755938,,,,,nan,known_value_policy_or_fixed_control,not_applicable,soft_spibb__seed3411,64.0,58.0,0.002929742972644905,not_applicable,,nan,nan,soft_spibb__seed3411,0.370149703852753,kdd123_v2_model_free,,terminal_90d_plus_lactate,59.0,,,,,,3411,6.0,,0.0,,,,nan,0.767611208128826,,nan,,,nan,0.0
,25,,-0.0014532089950554,,,,nan,,,,,0.6772905109065818,-0.2435071099486524,,,,,nan,known_value_policy_or_fixed_control,not_applicable,decision_transformer_adapter__seed3411,76.0,62.0,0.003133144825137051,not_applicable,,nan,nan,decision_transformer_adapter__seed3411,0.5772938790279658,kdd123_v2_model_free,,terminal_90d_plus_lactate,72.0,,,,,,3411,14.0,,0.0,,,,nan,0.586695288063938,,nan,,,nan,0.0
,25,,-0.0009940028965349,,,,nan,,,,,0.6768313048080612,-0.2430479038501319,,,,,nan,known_value_policy_or_fixed_control,not_applicable,behavior_cloning__seed3414,77.0,65.0,0.002484365444831532,not_applicable,,nan,nan,behavior_cloning__seed3414,0.5762970190950084,kdd123_v2_model_free,,terminal_90d_plus_lactate,70.0,,,,,,3414,12.0,,0.0,,,,nan,0.5886416575820628,,nan,,,nan,0.0
,25,,0.0188373962672351,,,,nan,,,,,0.6569999056442911,-0.2232165046863617,,,,,nan,known_value_policy_or_fixed_control,not_applicable,discrete_bcq__seed3414,79.0,29.0,0.013389157278212646,not_applicable,,nan,nan,discrete_bcq__seed3414,0.4800880097017754,kdd123_v2_model_free,,terminal_90d_plus_lactate,35.0,,,,,,3414,50.0,,0.0,,,,nan,0.6651923276302713,,nan,,,nan,0.0
,4,,0.0176237912709747,,,,nan,,,,,0.6582135106405514,-0.2244301096826221,,,,,nan,known_value_policy_or_fixed_control,not_applicable,discrete_cql__seed3414,55.0,34.0,0.004030340330843187,not_applicable,,nan,nan,discrete_cql__seed3414,0.1412875158867984,kdd123_v2_model_free,,terminal_90d_plus_lactate,38.0,,,,,,3414,21.0,,0.0,,,,nan,0.842787472063479,,nan,,,nan,0.0
,25,,0.0037446749984563,,,,nan,,,,,0.6720926269130699,-0.2383092259551406,,,,,nan,known_value_policy_or_fixed_control,not_applicable,soft_spibb__seed3414,64.0,58.0,0.002929742972644905,not_applicable,,nan,nan,soft_spibb__seed3414,0.3592854041525209,kdd123_v2_model_free,,terminal_90d_plus_lactate,61.0,,,,,,3414,6.0,,0.0,,,,nan,0.7758022717964246,,nan,,,nan,0.0
,25,,-4.826933096083175e-05,,,,nan,,,,,0.6758855712424872,-0.2421021702845577,,,,,nan,known_value_policy_or_fixed_control,not_applicable,decision_transformer_adapter__seed3414,76.0,62.0,0.003133144825137051,not_applicable,,nan,nan,decision_transformer_adapter__seed3414,0.5694094487412282,kdd123_v2_model_free,,terminal_90d_plus_lactate,68.0,,,,,,3414,14.0,,0.0,,,,nan,0.5947934651013228,,nan,,,nan,0.0
,25,,-0.0007647562799076,,,,nan,,,,,0.6766020581914339,-0.2428186572335046,,,,,nan,known_value_policy_or_fixed_control,not_applicable,behavior_cloning__seed3417,77.0,65.0,0.002484365444831532,not_applicable,,nan,nan,behavior_cloning__seed3417,0.5639248949760607,kdd123_v2_model_free,,terminal_90d_plus_lactate,69.0,,,,,,3417,12.0,,0.0,,,,nan,0.6056473947903315,,nan,,,nan,0.0
,25,,-0.0079345689606212,,,,nan,,,,,0.6837718708721475,-0.2499884699142182,,,,,nan,known_value_policy_or_fixed_control,not_applicable,discrete_bcq__seed3417,79.0,29.0,0.013389157278212646,not_applicable,,nan,nan,discrete_bcq__seed3417,0.4852805105057706,kdd123_v2_model_free,,terminal_90d_plus_lactate,79.0,,,,,,3417,50.0,,0.0,,,,nan,0.6697497604115374,,nan,,,nan,0.0
,7,,0.0210036753520995,,,,nan,,,,,0.6548336265594268,-0.2210502256014974,,,,,nan,known_value_policy_or_fixed_control,not_applicable,discrete_cql__seed3417,55.0,34.0,0.004030340330843187,not_applicable,,nan,nan,discrete_cql__seed3417,0.0412080924399918,kdd123_v2_model_free,,terminal_90d_plus_lactate,34.0,,,,,,3417,21.0,,0.0,,,,nan,0.9786261458100344,,nan,,,nan,0.0
,25,,0.0078662002000005,,,,nan,,,,,0.6679711017115257,-0.2341877007535963,,,,,nan,known_value_policy_or_fixed_control,not_applicable,soft_spibb__seed3417,64.0,58.0,0.002929742972644905,not_applicable,,nan,nan,soft_spibb__seed3417,0.3412173031455787,kdd123_v2_model_free,,terminal_90d_plus_lactate,58.0,,,,,,3417,6.0,,0.0,,,,nan,0.7940670342352906,,nan,,,nan,0.0
,25,,0.0021550568933224,,,,nan,,,,,0.6736822450182038,-0.2398988440602744,,,,,nan,known_value_policy_or_fixed_control,not_applicable,decision_transformer_adapter__seed3417,76.0,62.0,0.003133144825137051,not_applicable,,nan,nan,decision_transformer_adapter__seed3417,0.5699747264335159,kdd123_v2_model_free,,terminal_90d_plus_lactate,62.0,,,,,,3417,14.0,,0.0,,,,nan,0.5999694209167875,,nan,,,nan,0.0
,25,,-0.0012475943282617,,,,nan,,,,,0.6770848962397881,-0.2433014952818587,,,,,nan,known_value_policy_or_fixed_control,not_applicable,behavior_cloning__seed3420,77.0,65.0,0.002484365444831532,not_applicable,,nan,nan,behavior_cloning__seed3420,0.5787701127042673,kdd123_v2_model_free,,terminal_90d_plus_lactate,71.0,,,,,,3420,12.0,,0.0,,,,nan,0.5870274961384937,,nan,,,nan,0.0
,25,,-0.0019612505888133,,,,nan,,,,,0.6777985525003396,-0.2440151515424102,,,,,nan,known_value_policy_or_fixed_control,not_applicable,discrete_bcq__seed3420,79.0,29.0,0.013389157278212646,not_applicable,,nan,nan,discrete_bcq__seed3420,0.5206844420698383,kdd123_v2_model_free,,terminal_90d_plus_lactate,74.0,,,,,,3420,50.0,,0.0,,,,nan,0.6255087355087781,,nan,,,nan,0.0
,6,,0.0108074056411107,,,,nan,,,,,0.6650298962704155,-0.2312464953124861,,,,,nan,known_value_policy_or_fixed_control,not_applicable,discrete_cql__seed3420,55.0,34.0,0.004030340330843187,not_applicable,,nan,nan,discrete_cql__seed3420,0.1633313480328183,kdd123_v2_model_free,,terminal_90d_plus_lactate,55.0,,,,,,3420,21.0,,0.0,,,,nan,0.8777551467364545,,nan,,,nan,0.0
,25,,0.0015278260091516,,,,nan,,,,,0.6743094759023747,-0.2405260749444452,,,,,nan,known_value_policy_or_fixed_control,not_applicable,soft_spibb__seed3420,64.0,58.0,0.002929742972644905,not_applicable,,nan,nan,soft_spibb__seed3420,0.3982292226189986,kdd123_v2_model_free,,terminal_90d_plus_lactate,64.0,,,,,,3420,6.0,,0.0,,,,nan,0.7356459112642582,,nan,,,nan,0.0
,25,,-0.0046453334456359,,,,nan,,,,,0.6804826353571622,-0.2466992343992329,,,,,nan,known_value_policy_or_fixed_control,not_applicable,decision_transformer_adapter__seed3420,76.0,62.0,0.003133144825137051,not_applicable,,nan,nan,decision_transformer_adapter__seed3420,0.5798462977081207,kdd123_v2_model_free,,terminal_90d_plus_lactate,75.0,,,,,,3420,14.0,,0.0,,,,nan,0.580108794004295,,nan,,,nan,0.0
,14,,0.0266605095037457,,,,grud_world_model,,,,,0.2575184001509942,0.1396746367081357,,,,,one_step_exhaustive_supported_action_search,component_model_planner,5.767839847555125,grud_world_model_H1_support_only,32.0,32.0,0.0,5.62816521084699,,one_step_exhaustive_supported_action_search,H1,,0.7064944494589371,,,terminal_90d_only,32.0,,,,,,3408,0.0,,0.0,,,,1.0,0.3194903987378758,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,12,,0.0366050096107019,,,,grud_world_model,,,,,0.247573900044038,0.1496191368150919,,,,,one_step_exhaustive_supported_action_search,component_model_planner,5.767839847555125,grud_world_model_H1_support_plus_uncertainty,68.0,7.0,0.0102627506650935,5.618220710740033,,one_step_exhaustive_supported_action_search,H1,,0.643124055114083,,,terminal_90d_only,7.0,,,,,,3408,61.0,,0.0,,,,1.0,0.3196997118363379,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,19,,0.0236702853052869,,,,grud_world_model,,,,,0.260508624349453,0.1366844125096769,,,,,4_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.428271446595674,grud_world_model_H4_support_only,58.0,15.0,0.0031257459275126,5.291587034085997,,4_step_categorical_CEM_receding_horizon_first_action,H4,,0.745931320184126,,,terminal_90d_only,58.0,,,,,,3408,43.0,,0.0,,,,1.0,0.3184226750486844,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,18,,0.0193879190661073,,,,grud_world_model,,,,,0.2647909905886326,0.1324020462704973,,,,,4_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.427828623372328,grud_world_model_H4_support_plus_uncertainty,65.0,46.0,0.0041012759412117,5.29542657710183,,4_step_categorical_CEM_receding_horizon_first_action,H4,,0.7396710810626124,,,terminal_90d_only,64.0,,,,,,3408,19.0,,0.0,,,,1.0,0.3125957645063302,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,21,,0.0273638907940378,,,,grud_world_model,,,,,0.2568150188607021,0.1403780179984278,,,,,8_step_categorical_CEM_receding_horizon_first_action,component_model_planner,4.934702566803608,grud_world_model_H8_support_only,71.0,19.0,0.0101805108862381,4.79432454880518,,8_step_categorical_CEM_receding_horizon_first_action,H8,,0.7772265771199537,,,terminal_90d_only,29.0,,,,,,3408,52.0,,0.0,,,,1.0,0.3347581579897218,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,22,,0.0303366105368245,,,,grud_world_model,,,,,0.2538422991179154,0.1433507377412145,,,,,8_step_categorical_CEM_receding_horizon_first_action,component_model_planner,4.897347169545805,grud_world_model_H8_support_plus_uncertainty,75.0,13.0,0.0112992413350291,4.75399643180459,,8_step_categorical_CEM_receding_horizon_first_action,H8,,0.7830294627300153,,,terminal_90d_only,13.0,,,,,,3408,62.0,,0.0,,,,1.0,0.3338047209559042,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,14,,0.0266605095037457,,,,transformer_world_model,,,,,0.2575184001509942,0.1396746367081357,,,,,one_step_exhaustive_supported_action_search,component_model_planner,5.767839847555125,transformer_world_model_H1_support_only,32.0,32.0,0.0,5.62816521084699,,one_step_exhaustive_supported_action_search,H1,,0.7064944494589371,,,terminal_90d_only,32.0,,,,,,3408,0.0,,0.0,,,,1.0,0.3194903987378758,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,13,,0.0455575712179686,,,,transformer_world_model,,,,,0.2386213384367713,0.1585716984223586,,,,,one_step_exhaustive_supported_action_search,component_model_planner,5.767839847555125,transformer_world_model_H1_support_plus_uncertainty,32.0,6.0,0.0094528689043794,5.609268149132767,,one_step_exhaustive_supported_action_search,H1,,0.6801683130791611,,,terminal_90d_only,6.0,,,,,,3408,26.0,,0.0,,,,1.0,0.3197191748677333,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,19,,0.0261282450740526,,,,transformer_world_model,,,,,0.2580506645806872,0.1391423722784426,,,,,4_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.446520602876627,transformer_world_model_H4_support_only,51.0,15.0,0.0022886826063363,5.307378230598185,,4_step_categorical_CEM_receding_horizon_first_action,H4,,0.7456987233804974,,,terminal_90d_only,49.0,,,,,,3408,36.0,,0.0,,,,1.0,0.3184251869984573,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,18,,0.0262381794781712,,,,transformer_world_model,,,,,0.2579407301765687,0.1392523066825612,,,,,4_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.4804704401918585,transformer_world_model_H4_support_plus_uncertainty,62.0,47.0,0.0025700463087686,5.341218133509297,,4_step_categorical_CEM_receding_horizon_first_action,H4,,0.7466776051463261,,,terminal_90d_only,47.0,,,,,,3408,15.0,,0.0,,,,1.0,0.3133287135901288,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,21,,0.0299517556897138,,,,transformer_world_model,,,,,0.2542271539650261,0.1429658828941038,,,,,8_step_categorical_CEM_receding_horizon_first_action,component_model_planner,4.959654202673306,transformer_world_model_H8_support_only,71.0,14.0,0.0108622984038101,4.816688319779202,,8_step_categorical_CEM_receding_horizon_first_action,H8,,0.7698024452366369,,,terminal_90d_only,14.0,,,,,,3408,57.0,,0.0,,,,1.0,0.3347581160364837,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,21,,0.0291998192874293,,,,transformer_world_model,,,,,0.2549790903673106,0.1422139464918193,,,,,8_step_categorical_CEM_receding_horizon_first_action,component_model_planner,4.932840054859824,transformer_world_model_H8_support_plus_uncertainty,70.0,24.0,0.0077180190347137,4.790626108368005,,8_step_categorical_CEM_receding_horizon_first_action,H8,,0.7748682362438697,,,terminal_90d_only,24.0,,,,,,3408,46.0,,0.0,,,,1.0,0.3269041347012641,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,14,,0.0266605095037457,,,,dreamer_v3_categorical_rssm,,,,,0.2575184001509942,0.1396746367081357,,,,,one_step_exhaustive_supported_action_search,component_model_planner,5.767839847555125,dreamer_v3_categorical_rssm_H1_support_only,32.0,32.0,0.0,5.62816521084699,,one_step_exhaustive_supported_action_search,H1,,0.7064944494589371,,,terminal_90d_only,32.0,,,,,,3408,0.0,,0.0,,,,1.0,0.3194903987378758,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,14,,0.016082764642154,,,,dreamer_v3_categorical_rssm,,,,,0.2680961450125859,0.129096891846544,,,,,one_step_exhaustive_supported_action_search,component_model_planner,5.767839847555125,dreamer_v3_categorical_rssm_H1_support_plus_uncertainty,68.0,7.0,0.0118485236569665,5.638742955708581,,one_step_exhaustive_supported_action_search,H1,,0.7094279017219706,,,terminal_90d_only,68.0,,,,,,3408,61.0,,0.0,,,,1.0,0.3194876120960722,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,19,,0.0236702853052869,,,,dreamer_v3_categorical_rssm,,,,,0.260508624349453,0.1366844125096769,,,,,4_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.428271446595674,dreamer_v3_categorical_rssm_H4_support_only,58.0,15.0,0.0031257459275126,5.291587034085997,,4_step_categorical_CEM_receding_horizon_first_action,H4,,0.745931320184126,,,terminal_90d_only,58.0,,,,,,3408,43.0,,0.0,,,,1.0,0.3184226750486844,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
